,0
378,86.2895
379,86.28977
380,86.28945
381,86.289764
382,86.28966
383,86.289566
384,86.289566
385,86.28993
386,86.28975
387,86.288055
388,86.28974
389,86.29281
390,86.29281
391,86.299644
392,86.299644
393,86.29572
394,86.29572
395,86.30178
396,86.30178
397,86.299515
398,86.299515
399,86.29775
400,86.29775
401,86.29365
402,86.29365
403,86.29336
404,86.29336
405,85.55774
406,85.55774
407,85.82791
408,85.828545
409,85.99053
410,85.99054
411,85.98746
412,85.98746
413,85.99443
414,85.99443
415,85.9948
416,85.9948
417,86.07256
418,86.07206
419,86.00876
420,86.00876
421,86.058945
422,86.058945
423,86.06785
424,86.06785
425,86.28928
426,86.28939
427,86.28944
428,86.28954
429,86.28901
430,86.28901
431,86.286674
432,86.286674
433,86.286575
434,86.286705
435,86.28651
436,86.28635
437,86.28561
438,86.28597
439,86.28625
440,86.28625
441,86.28622
442,86.28622
443,86.28682
444,86.286606
445,86.288925
446,86.288925
447,86.28575
448,86.28551
449,86.28551
450,86.28574
451,86.28549
452,86.2858
453,86.2855
454,86.2855
455,86.28546
456,86.28409
457,86.28546
458,86.28546
459,86.28583
460,86.28545
461,86.28782
462,86.28782
463,86.290405
464,86.29045
465,86.290665
466,86.29029
467,86.285645
468,86.285645
469,86.28569
470,86.28558
471,86.28909
472,86.28914
473,86.28908
474,86.28641
475,86.28652
476,86.28652
477,86.285965
478,86.285965
479,86.28904
480,86.28861
481,86.28873
482,86.28873
483,86.28839
484,86.28839
485,86.28883
486,86.28883
487,86.288895
488,86.289246
489,86.28876
490,86.28876
491,85.10017
492,85.09936
493,85.08844
494,85.08748
495,85.087296
496,85.08552
497,85.08436
498,85.08464
499,85.08464
500,85.08463
501,85.08384
502,85.08266
503,85.08266
504,85.076675
505,85.076675
506,85.08091
507,85.08091
508,85.06621
509,85.06874
510,85.08268
511,85.136696
512,85.13622
513,85.13624
514,85.13624
515,85.13648
516,85.13648
517,85.13677
518,85.13677
519,85.16991
520,85.17376
521,85.11574
522,85.159546
523,85.142334
524,85.142334
525,85.06678
526,85.06765
527,85.03683
528,85.03626
529,85.02954
530,85.02954
531,85.026665
532,85.026665
533,85.028046
534,85.02724
535,85.02714
536,85.02714
537,86.28562
538,86.28545
539,86.28556
540,86.28553
541,86.28521
542,86.28545
543,86.28545
544,86.2856
545,86.28544
546,86.28567
547,86.28702
548,86.28702
549,86.2869
550,86.2869
551,86.28666
552,86.28671
553,86.28673
554,86.286835
555,86.28863
556,86.28884
557,86.28866
558,86.28891
559,86.28866
560,86.28866
561,86.28866
562,86.28866
563,86.28876
564,86.2886
565,86.28879
566,86.28865
567,86.28643
568,86.28664
569,86.28661
570,86.2863
571,86.28651
572,86.28651
573,86.28651
574,85.04016
575,85.03546
576,85.03316
577,85.03312
578,85.03312
579,85.03645
580,85.03645
581,85.03881
582,85.03881
583,85.03374
584,85.022064
585,85.02463
586,85.02725
587,85.02432
588,85.05426
589,85.056404
590,85.05427
591,85.05427
592,85.05427
593,85.05427
594,85.0552
595,85.054596
596,84.93153
597,85.054726
598,85.05427
599,85.05427
600,86.00876
601,86.00876
602,86.28975
603,86.28975
604,86.30529
605,86.30529
606,86.30536
607,86.30536
608,86.2931
609,86.2931
610,86.29815
611,86.29815
612,86.298805
613,86.298805
614,86.127205
615,86.126686
616,86.0856
617,86.0856
618,86.0856
619,86.0856
620,86.05955
621,86.06067
622,86.14343
623,86.143684
624,86.07404
625,86.07404
626,85.02711
627,85.02711
628,85.75746
629,85.75746
630,85.67142
631,85.67142
632,85.03165
633,85.03306
634,86.29082
635,86.29082
636,85.06982
637,85.06982
638,85.0221
639,85.0221
640,86.107666
641,86.10658
642,85.14909
643,85.15087
644,85.148895
645,85.148895
646,86.08502
647,86.08481
648,85.08291
649,85.08291
650,85.11995
651,85.11731
652,85.23301
653,85.23301
654,85.07653
655,85.08205
656,85.06267
657,85.04592
658,85.03403
659,85.03403
660,85.04016
661,85.04016
662,85.17241
663,85.17241
664,85.23337
665,85.23337
666,85.0766
667,85.078026
668,85.06366
669,85.065155
670,85.02878
671,85.02878
672,85.08588
673,85.08588
674,85.087296
675,85.087616
676,85.25421
677,85.254265
678,85.08764
679,85.08764
680,85.06613
681,85.06613
682,85.022194
683,85.02333
684,85.51686
685,85.517586
686,85.085785
687,85.085785
688,86.30716
689,86.30716
690,86.31099
691,86.31099
692,86.30887
693,86.308876
694,85.02762
695,85.02762
696,85.031265
697,85.0307
698,85.062386
699,85.062386
700,85.05943
701,85.05943
702,85.99532
703,85.99532
704,85.79461
705,85.79461
706,85.03835
707,85.036194
708,86.286964
709,86.28698
710,85.994736
711,85.994736
