,0
270,-0.10355252
271,-0.103544265
272,-0.103544265
273,-0.103545755
274,-0.103544265
275,-0.103544265
276,-0.10355213
277,82.023445
278,-0.103544265
279,-0.103544265
280,-0.10354623
281,-0.103551745
282,-0.1035524
283,-0.103544265
284,-0.103544265
285,-0.103544265
286,-0.103550285
287,-0.103527576
288,-0.10352659
289,-0.103524595
290,-0.10352206
291,-0.103544265
292,-0.103544265
293,-0.103544265
294,-0.103544265
295,-0.103544265
296,-0.10352394
297,-0.10352188
298,-0.10352945
299,-0.103544265
300,-0.10352993
301,-0.103544265
302,-0.10355562
303,-0.10352242
304,-0.1035223
305,-0.1035223
306,-0.10352519
307,-0.103544265
308,-0.103544265
309,-0.10354644
310,-0.10352549
311,-0.103544265
312,-0.10352036
313,-0.103544265
314,-0.103544265
315,-0.103544265
316,-0.103544265
317,-0.103544265
318,-0.103544265
319,-0.103544265
320,-0.103544265
321,-0.103544265
322,-0.103544265
323,-0.103544265
324,-0.103522
325,-0.103544265
326,-0.1035223
327,82.02345
328,-0.1035223
329,82.023476
330,-0.103544265
331,-0.103544265
332,-0.103544265
333,-0.103544265
334,-0.103544265
335,-0.103544265
336,-0.103544265
337,-0.103544265
338,-0.103544265
339,-0.10352206
340,-0.1035223
341,-0.10352036
342,-0.103544265
343,-0.103544265
344,-0.103544265
345,-0.103547424
346,-0.103544265
347,-0.103544265
348,-0.10354683
349,-0.103544265
350,-0.103551805
351,-0.103544265
352,-0.10354999
353,-0.103544265
354,-0.103544265
355,-0.103544265
356,-0.103544265
357,-0.103548914
358,-0.10352188
359,-0.103544265
360,-0.103551775
361,-0.103544265
362,-0.10355106
363,-0.103544265
364,-0.103544265
365,-0.103520155
366,-0.1035229
367,-0.10352206
368,-0.10355309
369,-0.103544265
370,-0.103553355
371,-0.103544265
372,-0.103544265
373,-0.103544265
374,-0.10354626
375,-0.10352188
376,-0.103518665
377,-0.103544265
378,-0.103544265
379,-0.103547424
380,-0.103544265
381,-0.10355213
382,-0.103544265
383,-0.103544265
384,-0.103544265
385,-0.103553444
386,-0.103544265
387,-0.103548646
388,-0.103544265
389,-0.103544265
390,-0.103544265
391,-0.103544265
392,-0.103544265
393,-0.103544265
394,-0.103544265
395,-0.103544265
396,-0.103544265
397,-0.103544265
398,-0.103544265
399,-0.103544265
400,-0.103544265
401,-0.103544265
402,-0.103544265
403,-0.103544265
404,-0.103544265
405,-0.103544265
406,-0.103544265
407,-0.103548855
408,-0.103547335
409,-0.103544265
410,-0.10352275
411,-0.103544265
412,-0.103544265
413,-0.103544265
414,-0.103544265
415,-0.103544265
416,-0.103544265
417,-0.10352206
418,-0.10352802
419,-0.10352096
420,-0.10352036
421,-0.103544265
422,-0.10352206
423,-0.10351947
424,-0.10352245
425,-0.1035223
426,-0.10352349
427,-0.1035223
428,-0.10355213
429,-0.10352206
430,-0.10352188
431,-0.10352206
432,-0.10352489
433,-0.1035223
434,-0.10355207
435,-0.103549
436,-0.103522
437,82.02343
438,-0.103544265
439,-0.10352245
440,-0.103544265
441,-0.103544265
442,-0.103544265
443,-0.10355222
444,-0.103544265
445,-0.103544265
446,-0.10354304
447,-0.103544116
448,-0.103544265
449,-0.10352206
450,-0.10351807
451,-0.10352245
452,-0.10355377
453,-0.103544265
454,-0.103544265
455,-0.103544265
456,-0.10352698
457,-0.103544265
458,-0.10352102
459,-0.10355252
460,-0.103544265
