,0
462,81.68121
463,86.29728
464,81.88184
465,81.95236
466,86.29714
467,86.849
468,86.832924
469,82.11084
470,81.68121
471,86.85105
472,86.881386
473,86.84989
474,86.29221
475,86.00197
476,82.11084
477,81.68121
478,81.68121
479,81.87149
480,85.87972
481,85.879395
482,86.29515
483,81.93519
484,86.89436
485,85.87846
486,86.29529
487,81.68121
488,81.98605
489,81.68121
490,86.2952
491,85.37719
492,85.398865
493,85.87976
494,85.60981
495,86.54061
496,85.87968
497,84.32984
498,85.70156
499,86.519775
500,86.02378
501,86.54198
502,85.87973
503,85.03048
504,85.866005
505,81.68121
506,85.87977
507,81.68121
508,85.86973
509,85.80131
510,85.030495
511,86.60404
512,85.87974
513,85.870445
514,85.87981
515,85.87973
516,81.68121
517,86.5486
518,85.87956
519,85.53983
520,86.55321
521,86.33981
522,86.5514
523,85.87859
524,85.85792
525,85.57627
526,85.879036
527,85.99603
528,86.53603
529,85.85945
530,85.879036
531,85.87672
532,85.87979
533,86.0203
534,85.87912
535,85.879684
536,81.68121
537,86.018326
538,81.68121
539,86.009026
540,82.00816
541,85.596596
542,85.850525
543,85.87759
544,86.93275
545,86.84779
546,85.70202
547,81.68121
548,86.84993
549,85.87969
550,85.879776
551,86.75693
552,86.8491
553,85.86084
554,85.97104
555,85.87945
556,86.0078
557,86.85098
558,86.00171
559,85.87616
560,85.87485
561,81.68121
562,86.29507
563,86.41841
564,86.29499
565,86.421875
566,81.68121
567,80.86753
568,86.2925
569,86.40344
570,85.8429
571,81.68121
572,86.29234
573,86.29234
574,81.68121
575,81.91443
576,84.99985
577,81.68121
578,81.68121
579,81.68121
580,85.001884
581,81.68121
582,85.00335
583,81.68121
584,84.99299
585,81.68121
586,81.5719
587,84.994385
588,86.53838
589,81.95792
590,81.68121
591,85.01292
592,81.68121
593,85.01292
594,82.11084
595,81.68121
596,83.53353
597,85.27694
598,81.68121
599,81.68121
600,81.68121
601,81.68121
602,81.68121
603,81.68121
604,86.31615
605,81.68121
606,81.68121
607,86.31623
608,86.3007
609,86.3007
610,81.68121
611,81.68121
612,86.30793
613,81.68121
614,82.127884
615,81.68121
616,81.68121
617,81.68121
618,81.68121
619,86.00956
620,85.97669
621,81.67056
622,81.68121
623,86.2766
624,85.99498
625,81.68121
626,81.68121
627,81.68121
628,81.68121
629,81.68121
630,81.68121
631,81.68121
632,84.99891
633,82.104675
634,81.68121
635,86.297806
636,81.68121
637,81.68121
638,81.68121
639,84.993004
640,81.77231
641,86.03573
642,81.68121
643,85.35976
644,81.68121
645,81.68121
646,82.05023
647,81.68121
648,85.03064
649,81.68121
650,81.7614
651,81.68121
652,85.12278
653,81.68121
654,80.92363
655,81.68121
656,86.53933
657,86.36007
658,85.87892
659,81.68121
660,85.878105
661,86.53477
662,86.55307
663,85.879425
664,86.56056
665,81.68121
666,86.541016
667,86.00263
668,85.01872
669,85.3509
670,84.99714
671,84.99714
672,81.68121
673,85.03248
674,81.68121
675,85.21776
676,85.13577
677,81.7205
678,81.68121
679,81.68121
680,81.68121
681,85.02025
682,81.68121
683,82.14307
684,86.4639
685,86.603745
686,81.68121
687,86.54227
688,86.31853
689,81.68121
690,86.32327
691,85.879
692,85.87989
693,81.68121
694,84.99642
695,84.99642
696,82.08393
697,86.534424
698,82.11084
699,82.11084
700,85.01611
701,85.01611
702,85.69891
703,81.68121
704,81.68121
705,81.68121
706,81.33904
707,85.87946
708,81.359535
709,85.943275
710,85.89046
711,85.87774
712,81.68121
713,86.537315
714,85.87486
715,86.538345
716,81.68121
717,81.68121
718,84.999275
719,82.05891
720,81.68121
721,85.00432
722,81.68121
723,81.68121
724,85.873764
725,86.537796
726,85.87976
727,85.87953
728,85.00389
729,81.84359
730,81.68121
731,85.00369
732,86.53632
733,86.53627
734,85.879654
735,86.535995
736,85.87974
737,86.43801
738,86.5359
739,81.68121
740,86.53041
741,85.87345
742,85.89121
743,85.89121
744,81.68121
745,81.68121
746,81.68121
747,81.68121
748,85.00317
749,85.00317
750,85.14966
751,81.68121
752,81.68121
753,81.68121
754,81.68121
755,84.99742
756,81.68121
757,85.01086
758,81.68121
759,85.01084
760,82.132286
761,85.30059
762,85.300575
763,85.300575
764,81.68121
765,85.57058
766,85.3037
767,81.68121
768,81.68121
769,81.68121
770,81.386375
771,81.94762
772,81.68121
773,85.303375
774,81.68121
775,85.68408
776,82.11084
777,81.68121
778,81.68121
779,81.68121
780,85.8695
781,86.579926
782,85.87994
783,85.80011
784,81.68121
785,81.68121
786,85.979355
787,85.800125
788,85.87617
789,86.579926
790,85.87978
791,85.80011
792,85.8789
793,85.80011
794,86.74159
795,85.800354
796,85.87859
797,85.80011
798,85.877525
799,85.961266
800,86.636475
801,86.61661
802,86.851135
803,86.825745
804,86.417946
805,85.5114
806,85.88818
807,85.622345
808,86.578186
809,85.801994
810,86.75044
811,85.80036
812,86.93007
813,85.85604
814,86.88734
815,85.8004
816,86.85451
817,85.91939
818,85.87817
819,86.87246
820,85.96627
821,85.30204
822,85.498886
823,85.955246
824,85.87565
825,85.90772
826,86.53746
827,86.50964
828,85.878174
829,86.89751
830,86.37859
831,85.80041
832,81.68121
833,85.80011
834,85.534805
835,86.352554
836,86.40644
837,85.41995
838,85.624016
839,85.67651
840,86.65866
841,86.40689
842,86.38218
843,86.47204
844,85.87896
845,86.587524
846,85.997894
847,85.55302
848,86.0047
849,85.939804
850,85.995895
851,85.90372
852,86.8352
853,86.82482
854,85.87994
855,85.80011
856,85.53253
857,85.80007
858,86.65641
859,86.51178
860,86.45955
861,85.38021
862,86.84511
863,85.80039
864,86.919556
865,85.380615
866,85.81721
867,85.78184
868,86.54146
869,85.84359
870,85.564316
871,85.28077
872,85.873146
873,85.895645
874,85.938896
875,85.95528
876,85.85538
877,85.85922
878,86.58491
879,85.85688
880,86.41826
881,85.59332
882,86.60254
883,86.43608
884,85.37672
885,86.51126
886,85.9666
887,85.936806
888,86.59472
889,86.55576
890,85.88198
891,86.581665
892,86.0197
893,86.38688
894,86.009224
895,85.82831
896,86.00939
897,86.62845
898,85.97306
899,86.57105
900,85.88956
901,85.83904
902,86.654396
903,86.57874
904,86.650635
905,85.80033
906,85.87611
907,86.57105
908,85.30059
909,85.65357
910,81.68121
911,80.83255
912,80.930374
913,81.84672
914,80.71561
915,85.543045
916,81.68121
917,81.392975
918,81.15767
919,82.038895
920,80.59167
921,81.933044
922,82.13636
923,81.64542
924,81.94168
925,81.91409
926,81.57329
927,81.78481
928,82.18001
929,80.73686
930,85.416756
931,81.83381
932,81.41958
933,86.036415
934,86.10549
935,81.68121
936,86.02945
937,86.139404
938,82.11084
939,81.71259
940,81.68121
941,81.130714
942,81.68121
943,81.68121
944,81.68121
945,81.743004
946,82.12962
947,81.68121
948,86.260864
949,81.032845
950,80.94875
951,81.30977
952,81.87247
953,85.954315
954,81.36004
955,86.2693
956,82.16468
957,80.70214
958,85.44114
959,81.68121
960,81.69269
961,82.05859
962,81.99692
963,81.68752
964,86.203995
965,81.085724
966,81.02998
967,81.034874
968,85.89269
969,86.29996
970,81.68121
971,86.273315
972,86.10586
973,81.68121
974,81.68121
975,86.30517
976,85.89628
977,86.30356
978,82.09281
979,81.68121
980,86.265305
981,86.31296
982,86.30876
983,81.16018
984,81.81188
985,80.968376
986,86.0715
987,81.68121
988,80.93518
989,81.21284
990,85.665504
991,85.696
992,81.08188
993,80.76937
994,81.70952
995,81.68121
996,81.68121
997,81.68121
998,81.68121
999,86.16516
1000,86.2923
1001,85.932335
1002,86.68687
1003,85.80034
1004,85.87932
1005,86.720985
1006,81.68121
1007,86.33568
1008,82.120224
1009,86.08394
1010,82.034836
1011,86.34643
1012,86.404564
1013,81.7101
1014,86.92012
1015,85.15699
1016,85.33801
1017,86.82387
1018,85.81195
1019,85.83087
1020,85.9227
1021,85.452675
1022,86.839676
1023,85.800385
1024,85.87935
1025,85.821884
1026,85.6905
1027,86.82463
1028,86.85124
1029,85.80039
1030,85.299255
1031,85.039085
1032,86.54315
1033,85.87537
1034,85.87598
1035,84.959625
1036,85.38522
1037,85.37291
1038,85.70174
1039,86.36801
1040,86.55519
1041,85.14455
1042,86.02157
1043,86.453094
1044,84.39855
1045,85.800255
1046,86.574745
1047,86.57616
1048,85.93331
1049,85.313255
1050,85.879745
1051,85.3462
1052,85.681274
1053,86.52813
1054,86.56324
1055,86.53334
1056,85.41182
1057,85.936295
1058,85.87964
1059,86.59539
1060,86.43038
1061,85.80026
1062,85.72856
1063,85.80009
1064,86.61376
1065,86.47389
1066,86.46119
1067,86.44354
1068,85.247604
1069,85.387436
1070,85.8745
1071,85.88151
1072,85.87873
1073,85.80011
1074,85.4069
1075,86.3631
1076,85.569374
1077,85.83931
1078,85.30945
1079,86.50831
1080,86.57363
1081,85.10736
1082,85.99118
1083,86.82361
1084,86.89215
1085,85.94628
1086,85.6615
1087,85.80008
1088,85.87638
1089,85.41366
1090,86.848625
1091,86.75217
1092,85.56227
1093,85.80007
1094,85.88683
1095,85.31414
1096,85.09534
1097,85.175705
1098,81.68121
1099,84.907265
1100,84.698074
1101,81.09155
1102,84.99862
1103,84.47652
1104,81.68121
1105,86.40272
1106,86.46601
1107,86.44772
1108,81.68121
1109,86.29637
1110,81.05426
1111,86.3562
1112,81.68121
1113,86.452034
1114,86.43355
1115,86.319405
1116,86.34965
1117,86.35191
1118,81.68121
1119,86.44564
1120,81.92497
1121,86.35329
1122,86.44973
1123,86.3605
1124,81.07182
1125,81.78931
1126,81.66484
1127,86.456535
1128,81.829994
1129,81.68121
1130,86.458405
1131,81.68121
1132,81.68121
1133,81.64477
1134,81.68121
1135,86.31368
1136,82.146034
1137,86.401024
1138,86.3429
1139,86.34474
1140,86.41022
1141,81.68121
1142,81.68121
1143,81.744644
1144,87.003746
1145,86.82345
1146,86.004715
1147,86.86144
1148,86.84405
1149,85.54634
1150,86.98983
1151,85.99954
1152,87.00052
1153,87.02162
1154,86.9487
1155,86.96227
1156,86.98384
1157,87.02205
1158,87.01001
1159,87.03504
1160,86.93783
1161,85.925
1162,86.70094
1163,85.57472
1164,82.17275
1165,82.116684
1166,86.18051
1167,85.4005
1168,80.621735
1169,81.68121
1170,81.88218
1171,85.87551
1172,81.499176
1173,80.934685
1174,85.25878
1175,81.0557
1176,81.75999
1177,86.070045
1178,85.97554
1179,85.92383
1180,85.87953
1181,86.73702
1182,86.70963
1183,86.68336
1184,85.952156
1185,86.64644
1186,85.904655
1187,85.80011
1188,85.98478
1189,85.81913
1190,87.01277
1191,87.01718
1192,86.9724
1193,85.80043
1194,85.58428
1195,86.68391
1196,86.720634
1197,85.97408
1198,86.735306
1199,86.564545
1200,86.78917
1201,86.93525
1202,86.920425
1203,85.55677
1204,85.702225
1205,86.936195
1206,85.13746
1207,86.7307
1208,86.57674
1209,86.54259
1210,85.507675
1211,86.54828
1212,87.032394
1213,85.97294
1214,86.89488
1215,86.889206
1216,86.96415
1217,85.80042
1218,85.879654
1219,86.94701
1220,86.973045
1221,86.83504
1222,86.87909
1223,86.83463
1224,86.83449
1225,86.93634
1226,86.878685
1227,85.885345
1228,86.86446
1229,86.94408
1230,87.04986
1231,86.81894
1232,86.7747
1233,85.94308
1234,86.21076
1235,85.80038
1236,86.428
1237,81.68121
1238,86.92096
1239,86.983955
1240,86.69558
1241,85.26538
1242,86.11891
1243,82.19435
1244,85.63483
1245,85.854034
1246,86.00488
1247,81.45766
1248,85.35096
1249,85.91892
1250,81.68121
1251,86.02986
1252,82.13738
1253,80.913895
1254,85.45094
1255,85.37142
1256,81.402954
1257,85.84444
1258,85.82979
1259,86.20204
1260,86.04259
1261,81.68121
1262,82.192604
1263,86.27606
1264,85.838646
1265,86.18487
1266,86.4548
1267,81.68121
1268,85.825386
1269,82.17972
1270,82.16171
1271,86.218666
1272,86.34661
1273,81.68121
1274,82.188866
1275,85.8413
1276,87.043755
1277,86.969986
1278,86.98821
1279,86.86291
1280,85.540924
1281,86.99669
1282,86.718254
1283,86.70215
1284,86.759995
1285,85.58707
1286,86.70946
1287,86.6863
1288,86.76973
1289,86.13387
1290,82.11293
1291,85.95868
1292,85.26019
1293,85.698296
1294,85.879196
1295,85.85281
1296,85.52858
1297,86.01255
1298,85.87494
1299,86.15002
1300,86.34661
1301,86.2075
1302,86.452095
1303,86.412796
1304,86.449326
1305,86.44353
1306,86.4098
1307,86.439354
1308,81.626755
1309,86.35285
1310,86.373955
1311,86.34991
1312,86.34944
1313,86.3496
1314,86.34942
1315,86.35328
1316,86.41717
1317,86.44446
1318,81.68121
1319,86.51309
1320,86.51934
1321,86.525276
1322,82.10324
1323,86.30148
1324,86.3134
1325,81.68121
1326,82.03724
1327,81.68121
1328,82.05211
1329,86.39053
1330,86.43378
1331,86.259766
1332,86.528946
1333,86.44859
1334,86.532486
1335,86.45027
1336,86.49155
1337,86.44946
1338,86.49305
1339,86.509575
1340,86.45124
1341,86.48439
1342,81.80625
1343,86.687965
1344,86.71186
1345,86.71204
1346,85.94134
1347,86.70397
1348,86.684395
1349,85.87989
1350,86.76102
1351,86.75441
1352,85.80036
1353,86.79625
1354,86.58608
1355,86.78099
1356,85.94454
1357,85.94302
1358,85.83892
1359,86.696556
1360,86.665985
1361,86.738
1362,85.77475
1363,86.313446
1364,86.9987
1365,85.73415
1366,85.88502
1367,81.68121
1368,86.81323
1369,81.68121
1370,86.04376
1371,81.68121
1372,85.486755
1373,86.04534
1374,86.27518
1375,82.16171
1376,86.22543
1377,86.04542
1378,86.045296
1379,81.71676
1380,86.04313
1381,86.04376
1382,86.2336
1383,86.07289
1384,86.246994
1385,81.68121
1386,81.90551
1387,86.132484
1388,86.43857
1389,81.68121
1390,81.68121
1391,86.354645
1392,85.99025
1393,85.767784
1394,86.01808
1395,85.97153
1396,85.87932
1397,85.80011
1398,86.88462
1399,85.8004
1400,81.68121
1401,86.35463
1402,81.69562
1403,81.68121
1404,80.50275
1405,81.68121
1406,82.08967
1407,86.35324
1408,86.418686
1409,81.68121
1410,82.18506
1411,86.35223
1412,86.96771
1413,85.80043
1414,85.87832
1415,86.74024
1416,86.43191
1417,86.355156
1418,81.68121
1419,81.68121
1420,81.68121
1421,81.68121
1422,81.68121
1423,81.68121
1424,86.35285
1425,81.68121
1426,81.68121
1427,81.68121
1428,81.68121
1429,81.68121
1430,81.68121
1431,81.68121
1432,81.68121
1433,86.42448
1434,81.68121
1435,86.48889
1436,81.68121
1437,86.43358
1438,86.94767
1439,85.80042
1440,81.68121
1441,86.43357
1442,81.68121
1443,86.433876
1444,86.433876
1445,81.68121
1446,81.68121
1447,81.68121
1448,81.68121
1449,86.34964
1450,81.68121
1451,82.06906
1452,81.68121
1453,86.34944
1454,86.40176
1455,86.34942
1456,86.44443
1457,86.3494
1458,86.432724
1459,81.68121
1460,86.3519
1461,81.68121
1462,85.87832
1463,86.811325
1464,85.87868
1465,86.85893
1466,81.96523
1467,81.68121
1468,81.924225
1469,81.68121
1470,85.87858
1471,85.80011
1472,86.8863
1473,86.87162
1474,82.1911
1475,81.68121
1476,86.96868
1477,85.80043
1478,81.68121
1479,86.450905
1480,86.52747
1481,81.68121
1482,82.155266
1483,86.450874
1484,86.450874
1485,82.09079
1486,85.877686
1487,85.92686
1488,81.68121
1489,86.450905
1490,81.68121
1491,82.177345
1492,86.451004
1493,80.909004
1494,81.68121
1495,86.45266
1496,81.68121
1497,81.68121
1498,81.68121
1499,86.45431
1500,85.87909
1501,85.80011
1502,81.68121
1503,81.68121
1504,86.456505
1505,86.45548
1506,86.969185
1507,85.80043
1508,85.879555
1509,85.80011
1510,86.45296
1511,86.08919
1512,81.68121
1513,81.875404
1514,82.09044
1515,81.68121
1516,85.87966
1517,85.80011
1518,81.68121
1519,86.313225
1520,86.313225
1521,81.68121
1522,81.68121
1523,81.68121
1524,81.20885
1525,86.319405
1526,86.319405
1527,81.68121
1528,81.68121
1529,81.68121
1530,81.68121
1531,86.45077
1532,82.03724
1533,81.68121
1534,82.03724
1535,86.45038
1536,86.45038
1537,86.44901
1538,81.68121
1539,86.448944
1540,82.12564
1541,86.534836
1542,81.68121
1543,86.33653
1544,86.44859
1545,86.44876
1546,86.44876
1547,81.68121
1548,86.448746
1549,82.16171
1550,81.68121
1551,86.450325
1552,86.45207
1553,86.52579
1554,81.68121
1555,86.44832
1556,86.52613
1557,86.4483
1558,86.519104
1559,81.68121
1560,86.44831
1561,81.68121
1562,86.274475
1563,81.68121
1564,86.44829
1565,86.50866
1566,81.68121
1567,86.44969
1568,81.68121
1569,86.45121
1570,81.84747
1571,82.036255
1572,86.45114
1573,86.448395
1574,86.448395
1575,82.03724
1576,81.68121
1577,86.45068
1578,86.47551
1579,86.450676
1580,86.44884
1581,82.03724
1582,82.03724
1583,81.68121
1584,81.68121
1585,81.97038
1586,81.68121
1587,81.68121
1588,86.4502
1589,81.89168
1590,86.48606
1591,81.68121
1592,86.45027
1593,81.68121
1594,82.06417
1595,81.68121
1596,86.450226
1597,86.1689
1598,86.12093
1599,81.68121
1600,81.223885
1601,85.85348
1602,81.68121
1603,85.21771
1604,81.68121
1605,85.85231
1606,82.14895
1607,85.85198
1608,81.68121
1609,85.851425
1610,81.68121
1611,81.68121
1612,81.68121
1613,81.68121
1614,81.68121
1615,81.68507
1616,85.85144
1617,86.075226
1618,81.68121
1619,81.68121
1620,81.68121
1621,81.68121
1622,81.68121
1623,85.87549
1624,81.68121
1625,81.05893
1626,85.892395
1627,84.91817
1628,85.886
1629,81.68121
1630,81.68121
1631,81.22874
1632,85.878876
1633,85.919624
1634,85.829475
1635,81.68121
1636,81.68121
1637,81.68121
1638,81.68121
1639,82.161705
1640,81.68121
1641,81.68121
1642,81.68121
1643,82.190636
1644,81.68121
1645,82.05441
1646,81.95215
1647,81.19868
1648,85.87988
1649,85.80011
1650,86.53133
1651,86.935745
1652,85.790115
1653,85.800095
1654,86.96328
1655,85.80042
1656,85.878494
1657,86.86668
1658,86.9628
1659,85.80042
1660,85.98448
1661,85.800125
1662,86.01369
1663,86.93754
1664,82.13644
1665,81.68121
1666,81.68121
1667,81.68121
1668,86.450165
1669,86.536125
1670,86.96314
1671,87.01584
1672,85.879845
1673,85.26836
1674,86.9626
1675,86.99575
1676,86.2506
1677,81.68121
1678,86.96284
1679,86.936356
1680,85.84954
1681,85.91693
1682,85.827896
1683,81.68121
1684,81.68121
1685,81.68121
1686,85.82952
1687,81.68121
1688,85.83063
1689,81.68121
1690,85.82303
1691,81.68121
1692,81.75691
1693,85.824036
1694,85.83863
1695,82.040855
1696,81.68121
1697,85.838646
1698,81.68121
1699,85.838646
1700,82.03724
1701,81.68121
1702,86.45501
1703,86.731285
1704,85.8031
1705,85.80011
1706,81.68121
1707,81.68121
1708,81.68121
1709,81.68121
1710,86.97386
1711,85.80043
1712,81.68121
1713,86.97371
1714,86.94024
1715,86.452774
1716,81.68121
1717,81.68121
1718,86.94348
1719,81.68121
1720,82.15806
1721,81.68121
1722,81.68121
1723,81.68121
1724,81.68121
1725,86.34991
1726,86.339645
1727,81.83146
1728,81.68121
1729,86.44292
1730,86.34535
1731,81.68121
1732,81.68121
1733,81.68121
1734,81.68121
1735,81.68121
1736,81.68121
1737,81.68121
1738,85.82717
1739,82.138824
1740,81.68121
1741,86.451584
1742,81.68121
1743,81.68121
1744,81.68121
1745,85.823044
1746,81.90542
1747,86.88817
1748,85.8004
1749,86.16441
1750,81.68121
1751,81.68121
1752,81.98701
1753,81.68121
1754,85.85154
1755,81.68121
1756,81.89852
1757,81.68121
1758,85.91876
1759,81.68121
1760,81.001366
1761,81.68121
1762,85.841286
1763,85.12239
1764,85.83394
1765,85.80011
1766,85.86357
1767,86.68492
1768,86.71782
1769,85.800354
1770,85.91891
1771,81.68121
1772,85.8487
1773,82.13778
1774,85.842834
1775,86.154495
1776,85.82567
1777,85.82567
1778,81.68121
1779,85.85281
1780,81.68121
1781,85.991585
1782,86.73182
1783,85.81234
1784,85.879585
1785,85.80011
1786,85.87848
1787,86.687386
1788,85.879654
1789,85.96663
1790,85.447685
1791,86.76375
1792,85.80036
1793,86.71519
1794,86.948395
1795,85.87974
1796,86.950554
1797,81.68121
1798,81.68121
1799,81.68121
1800,85.82519
1801,85.82519
1802,82.01494
1803,86.71028
1804,85.927025
1805,85.98162
1806,86.68647
1807,85.83971
1808,81.68121
1809,85.878334
1810,81.68121
1811,85.877525
1812,81.56842
1813,85.87369
1814,85.76507
1815,81.980515
1816,86.313354
1817,81.68121
1818,81.68121
1819,85.83863
1820,81.68121
1821,85.83863
1822,81.68121
1823,81.68121
1824,85.827126
1825,86.003494
1826,85.80013
1827,85.83068
1828,81.68121
1829,81.68121
1830,81.68121
1831,85.83589
1832,85.87955
1833,85.80011
1834,86.71109
1835,85.898254
1836,85.87999
1837,86.68441
1838,86.7097
1839,86.6844
1840,85.87383
1841,86.684326
1842,81.68121
1843,86.61043
1844,86.71091
1845,85.80035
1846,86.71093
1847,85.80035
1848,86.86105
1849,86.83497
1850,85.87868
1851,85.84017
1852,85.87955
1853,85.80011
1854,86.71084
1855,86.684395
1856,86.73398
1857,85.800354
1858,81.68121
1859,81.68121
1860,81.68121
1861,85.82586
1862,81.68121
1863,85.83561
1864,81.68121
1865,85.83561
1866,82.16171
1867,86.04377
1868,86.043755
1869,86.043755
1870,81.68121
1871,86.25242
1872,86.04617
1873,81.68121
1874,81.68121
